player_id,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
805,2012,2.9,9.0,32.2,1.3,4.9,25.9,1.1,1.5,75.8,8.2
806,2012,0.2,1.2,16.7,0.1,0.7,14.3,0.0,0.0,0.0,0.5
177,2012,3.1,10.4,30.1,1.2,3.6,32.5,0.9,1.5,59.4,8.3
807,2012,4.1,12.0,34.6,1.3,4.4,29.9,1.9,2.7,68.3,11.5
179,2012,4.1,9.2,44.3,0.0,0.0,100.0,2.9,3.7,78.0,11.1
180,2012,2.5,7.7,31.8,0.8,2.7,30.0,1.9,2.9,65.1,7.6
808,2012,0.8,1.6,48.1,0.0,0.0,0.0,0.2,0.4,66.7,1.8
570,2012,1.6,4.6,35.4,0.0,0.1,0.0,0.6,1.0,57.1,3.9
809,2012,0.8,1.2,60.0,0.1,0.2,33.3,0.2,0.3,75.0,1.8
810,2012,1.1,4.8,23.6,0.5,2.1,25.5,1.3,2.0,65.9,4.1
185,2012,2.1,7.9,27.1,1.0,3.5,28.4,2.0,3.3,59.4,7.2
187,2012,4.0,11.0,35.9,2.2,6.7,32.9,1.6,1.9,85.0,11.7
811,2012,2.5,6.2,39.5,0.1,0.5,16.7,1.6,2.5,65.6,6.6
812,2012,1.8,5.4,33.3,0.8,1.8,43.2,1.1,1.8,64.9,5.5
813,2012,0.2,1.0,21.4,0.0,0.0,0.0,0.4,0.6,75.0,0.9
190,2012,3.3,8.7,38.0,0.0,0.0,0.0,3.5,5.1,69.6,10.2
574,2012,4.8,12.6,37.9,0.2,1.2,17.6,1.2,1.8,68.0,11.0
814,2012,0.6,1.4,42.9,0.6,1.0,60.0,0.0,0.0,0.0,1.8
815,2012,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
193,2012,3.7,9.7,37.9,0.0,0.0,100.0,4.0,5.8,68.6,11.3
816,2012,2.0,4.3,47.3,0.0,0.0,0.0,1.2,1.6,75.8,5.3
817,2012,0.8,2.2,33.3,0.2,0.5,50.0,1.0,2.0,50.0,2.8
818,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2012,1.3,4.6,28.4,0.0,0.2,0.0,0.6,0.9,68.4,3.2
819,2012,2.9,8.8,33.0,1.8,5.5,33.1,0.8,1.2,69.2,8.5
820,2012,0.4,1.4,27.3,0.2,1.1,22.2,0.0,0.0,0.0,1.0
581,2012,0.9,4.1,20.7,0.2,1.8,13.2,0.9,1.1,78.3,2.8
200,2012,3.1,8.9,35.2,0.3,1.6,19.4,1.7,3.0,56.9,8.3
579,2012,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.2
821,2012,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3
822,2012,0.4,1.1,33.3,0.0,0.0,0.0,0.2,0.5,50.0,1.0
823,2012,3.6,10.3,35.4,1.6,4.9,33.6,1.9,2.4,78.8,10.8
585,2012,0.6,2.5,25.5,0.2,1.0,21.1,0.3,0.8,40.0,1.8
586,2012,0.9,3.0,30.3,0.1,0.3,28.6,0.5,0.8,61.1,2.4
587,2012,5.8,12.7,45.5,0.0,0.2,20.0,2.3,3.1,72.5,13.9
824,2012,1.5,4.2,35.5,0.0,0.1,0.0,0.9,2.1,43.5,3.9
825,2012,1.1,3.7,31.1,0.5,2.0,25.0,1.1,1.6,66.7,3.9
826,2012,0.1,0.9,16.7,0.1,0.6,25.0,0.3,0.3,100.0,0.7
588,2012,1.1,4.4,25.8,0.5,2.0,22.2,0.4,0.5,81.8,3.1
827,2012,0.7,3.0,23.1,0.4,1.5,27.3,1.1,1.8,62.5,2.9
828,2012,1.5,7.3,21.3,0.3,1.8,15.0,2.6,4.5,58.6,6.0
590,2012,1.2,4.3,27.5,0.2,0.9,21.1,0.7,1.0,68.2,3.3
589,2012,0.1,0.6,11.1,0.0,0.3,0.0,0.1,0.3,50.0,0.3
591,2012,3.5,10.5,33.8,1.4,4.5,30.3,1.8,2.4,75.5,10.3
829,2012,0.3,1.4,21.7,0.0,0.1,0.0,0.4,0.9,40.0,1.0
830,2012,0.4,1.4,27.8,0.0,0.0,0.0,0.2,0.7,33.3,1.0
592,2012,3.4,7.5,45.6,0.1,0.2,40.0,3.0,3.9,76.8,10.0
594,2012,0.8,1.6,50.0,0.0,0.1,0.0,0.1,0.4,40.0,1.7
595,2012,4.1,9.6,42.4,0.7,2.3,28.6,2.9,3.4,85.2,11.7
218,2012,1.2,4.1,30.5,0.5,1.3,38.5,1.2,1.7,73.5,4.3
596,2012,1.8,5.6,31.5,1.3,3.9,33.7,0.6,0.9,73.7,5.5
831,2012,0.2,0.6,33.3,0.2,0.6,33.3,0.0,0.0,0.0,0.6
832,2012,0.5,2.6,20.7,0.5,1.8,25.0,0.5,0.7,75.0,2.1
597,2012,1.5,5.0,30.0,0.2,1.2,20.8,0.2,0.2,100.0,3.5
833,2012,0.5,0.9,57.1,0.0,0.1,0.0,0.1,0.6,20.0,1.1
599,2012,2.3,6.1,37.9,0.0,0.3,0.0,1.8,2.8,64.8,6.5
600,2012,3.7,7.8,47.4,0.0,0.0,0.0,2.1,3.4,62.2,9.5
225,2012,1.5,4.2,35.9,0.4,1.7,24.3,0.5,1.1,41.7,3.9
834,2012,0.7,1.8,40.5,0.0,0.0,0.0,0.3,0.5,54.5,1.7
835,2012,3.4,10.0,34.0,1.2,4.0,29.8,3.1,4.3,73.3,11.1
836,2012,1.2,3.9,30.6,0.3,0.8,35.3,0.5,0.9,60.0,3.2
229,2012,2.7,8.3,32.2,1.0,3.0,33.8,1.7,2.5,67.9,8.1
837,2012,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2012,3.4,9.5,35.2,0.0,0.9,5.0,1.6,2.5,65.5,8.4
838,2012,2.2,5.8,38.0,0.8,2.4,34.2,1.6,2.1,78.8,6.8
839,2012,0.9,3.6,25.9,0.8,2.4,31.6,1.0,1.6,64.0,3.6
234,2012,3.0,7.2,41.7,0.4,1.0,40.0,0.6,1.6,37.5,7.0
840,2012,1.0,2.6,39.0,0.6,1.4,45.5,0.2,0.2,75.0,2.8
236,2012,4.3,8.7,49.4,0.0,0.0,0.0,2.2,3.4,65.7,10.8
602,2012,0.5,1.5,32.1,0.0,0.1,0.0,0.2,0.5,44.4,1.2
841,2012,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,50.0,0.1
603,2012,6.9,16.5,41.9,0.8,2.9,27.0,2.0,2.3,86.0,16.5
842,2012,1.6,3.8,42.9,0.0,0.0,0.0,1.8,2.8,63.9,5.0
843,2012,1.3,4.9,26.5,1.0,2.6,38.9,0.3,0.6,50.0,3.9
844,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,2012,0.8,1.9,42.3,0.6,1.5,38.1,0.1,0.2,33.3,2.2
847,2012,1.5,4.8,32.1,0.0,0.2,0.0,0.6,1.4,45.2,3.7
606,2012,1.4,3.7,36.5,0.8,2.4,36.2,0.1,0.2,75.0,3.7
848,2012,1.1,3.3,34.2,0.7,1.6,44.4,0.0,0.1,33.3,3.0
607,2012,1.3,3.6,36.7,0.5,1.6,30.6,0.4,0.4,88.9,3.5
849,2012,1.7,4.4,38.0,0.0,0.1,0.0,1.2,1.9,66.7,4.6
850,2012,3.2,7.8,41.5,1.0,2.5,40.0,1.2,1.7,68.4,8.6
851,2012,0.5,1.1,41.2,0.0,0.0,0.0,0.3,0.6,55.6,1.3
608,2012,1.4,4.1,35.1,1.0,2.8,35.2,0.7,0.8,87.5,4.6
609,2012,0.9,1.8,50.0,0.1,0.1,100.0,0.1,0.2,50.0,2.0
852,2012,3.4,7.5,45.1,0.3,0.7,43.8,1.6,2.1,76.6,8.7
251,2012,7.6,15.2,50.1,0.0,0.1,0.0,3.2,5.4,59.3,18.5
853,2012,2.7,7.9,34.4,1.7,4.3,39.0,1.2,1.8,65.7,8.4
252,2012,1.5,5.0,30.9,0.5,1.4,33.3,1.4,2.1,65.2,4.9
854,2012,1.5,3.8,38.1,1.3,2.5,51.8,0.5,0.6,85.7,4.8
855,2012,1.4,4.3,32.9,0.6,2.4,23.9,0.3,0.6,54.5,3.7
254,2012,5.6,13.8,40.8,2.0,5.1,38.4,4.0,5.1,77.0,17.2
856,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,2012,1.5,4.2,34.8,0.5,1.4,32.3,0.4,0.5,72.7,3.7
257,2012,2.2,6.7,33.3,0.6,2.3,26.0,1.4,1.4,96.8,6.4
258,2012,1.9,4.7,39.8,0.0,0.0,0.0,0.8,2.4,32.1,4.5
858,2012,1.8,5.2,34.8,0.0,0.1,0.0,0.5,0.8,64.3,4.2
859,2012,2.7,6.5,41.7,0.6,2.0,28.9,0.8,1.4,60.0,6.9
860,2012,0.3,0.8,44.4,0.1,0.3,25.0,0.0,0.0,0.0,0.8
263,2012,3.6,10.8,34.0,1.4,4.2,33.7,0.9,1.6,61.3,9.7
861,2012,1.8,2.8,64.3,0.2,0.4,50.0,0.2,0.4,50.0,4.0
862,2012,5.8,13.7,42.4,1.0,3.1,30.3,2.0,3.2,62.7,14.6
863,2012,1.9,5.2,37.2,0.0,0.1,0.0,1.8,2.6,71.7,5.7
264,2012,0.2,1.0,20.0,0.0,0.4,0.0,0.2,0.4,50.0,0.6
267,2012,2.2,6.1,36.7,0.0,0.1,33.3,2.7,3.9,69.5,7.2
864,2012,1.1,2.7,42.1,0.0,0.0,0.0,1.0,1.1,87.5,3.3
865,2012,3.6,6.2,58.0,0.1,0.1,100.0,1.1,2.4,47.4,8.5
866,2012,1.4,5.2,27.2,0.3,1.2,22.2,1.2,1.7,70.3,4.3
867,2012,1.5,4.0,39.1,0.4,1.0,42.9,1.1,1.2,92.3,4.6
868,2012,1.9,4.6,40.9,0.0,0.0,0.0,0.6,0.9,64.7,4.4
869,2012,0.7,2.1,31.9,0.0,0.1,0.0,0.4,0.5,72.7,1.7
310,2012,1.7,5.7,29.7,0.2,1.4,18.2,1.2,1.8,69.0,4.9
870,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,2012,2.6,7.4,34.5,0.8,3.1,24.0,0.4,0.8,53.8,6.3
872,2012,1.0,5.3,18.8,0.3,2.0,16.7,1.5,2.3,64.3,3.8
873,2012,1.0,3.6,27.5,0.4,1.1,31.3,1.3,1.9,66.7,3.6
639,2012,1.3,3.5,37.0,0.0,0.0,0.0,0.3,0.7,46.7,2.9
640,2012,2.0,6.5,31.0,0.8,2.9,28.1,0.6,1.0,56.5,5.4
874,2012,0.4,1.3,27.8,0.1,0.4,40.0,0.3,0.7,40.0,1.1
642,2012,2.0,6.7,29.3,0.6,2.1,29.8,1.3,2.4,53.8,5.8
643,2012,2.5,9.3,27.3,0.9,2.8,31.1,2.4,3.9,62.4,8.4
875,2012,0.2,0.8,28.6,0.1,0.1,100.0,0.2,0.2,100.0,0.8
645,2012,1.3,6.0,21.2,0.1,0.6,15.4,0.8,1.5,52.9,3.5
646,2012,0.3,1.6,18.2,0.1,0.9,16.7,0.4,0.6,66.7,1.1
876,2012,1.7,4.7,36.5,0.1,0.7,13.3,1.3,1.9,68.3,4.8
648,2012,1.4,4.7,28.8,0.0,0.1,0.0,1.0,1.7,59.5,3.7
650,2012,4.8,12.0,39.6,0.5,2.3,24.0,4.0,5.0,79.1,14.0
651,2012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2012,4.2,6.8,61.3,0.0,0.0,0.0,2.6,3.9,67.4,11.0
877,2012,2.1,5.4,39.0,0.0,0.3,16.7,0.9,1.3,67.9,5.1
878,2012,1.3,3.8,35.4,0.0,0.5,0.0,0.4,0.9,42.1,3.0
652,2012,4.6,12.2,37.9,1.7,4.4,39.2,1.8,2.9,62.5,12.8
294,2012,2.0,5.4,38.1,1.5,3.7,40.7,0.2,0.3,66.7,5.8
879,2012,2.0,5.1,38.1,1.1,2.2,50.0,0.3,0.8,38.9,5.3
654,2012,2.5,6.0,42.0,0.9,2.4,35.8,0.7,1.2,61.5,6.6
880,2012,1.2,3.1,39.1,0.0,0.0,0.0,0.6,1.2,51.9,3.1
291,2012,1.1,2.4,44.2,0.0,0.2,0.0,0.9,1.4,65.4,3.1
301,2012,1.9,5.9,32.3,1.0,3.5,28.2,1.3,1.5,82.4,6.1
655,2012,4.1,9.0,45.7,1.8,5.0,35.5,1.4,1.6,83.3,11.4
656,2012,3.4,7.6,44.6,0.3,1.2,26.9,1.6,2.5,63.6,8.7
305,2012,2.7,7.4,36.5,0.1,0.6,16.7,1.2,1.6,77.4,6.7
658,2012,4.2,9.9,42.4,1.2,3.5,35.1,2.0,2.7,76.3,11.6
308,2012,6.7,12.7,53.0,0.0,0.1,0.0,4.1,5.0,82.0,17.6
881,2012,2.0,4.4,45.4,0.9,2.4,38.5,0.4,0.7,60.0,5.3
882,2012,1.4,3.3,42.9,0.0,0.1,0.0,1.1,1.8,60.0,3.9
883,2012,1.1,2.1,53.3,0.0,0.0,0.0,0.4,1.0,45.0,2.7
309,2012,0.6,1.8,33.3,0.0,0.0,0.0,0.6,0.8,70.6,1.8
884,2012,0.7,1.8,39.1,0.5,1.2,40.0,0.2,0.5,28.6,2.0
311,2012,2.4,5.0,47.0,1.6,3.5,43.7,0.9,1.0,90.0,7.2
312,2012,3.1,9.4,33.3,0.6,2.4,24.2,3.6,5.1,69.4,10.4
313,2012,4.0,12.0,33.1,1.8,5.7,31.9,2.6,3.3,78.6,12.3
663,2012,4.1,10.9,37.7,0.2,0.3,50.0,1.7,2.2,76.2,10.1
885,2012,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
567,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,2012,3.4,10.9,31.0,1.4,5.3,26.7,1.1,1.5,73.5,9.3
887,2012,1.5,6.5,22.2,0.9,3.5,26.0,0.5,1.0,52.2,4.4
319,2012,1.2,4.5,28.1,0.6,1.9,29.7,1.6,2.1,78.6,4.7
664,2012,2.0,5.5,37.4,1.0,2.5,37.7,1.5,2.2,67.4,6.5
665,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2012,0.8,2.5,31.3,0.6,1.8,33.3,0.4,0.7,55.6,2.5
888,2012,0.6,2.6,22.6,0.2,1.5,16.7,0.2,0.2,100.0,1.6
666,2012,2.7,4.3,62.8,0.0,0.0,0.0,2.5,3.5,73.9,8.0
889,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2012,2.8,5.7,48.7,0.0,0.1,0.0,1.9,2.3,82.6,7.4
668,2012,3.2,9.4,33.5,1.6,4.7,32.9,1.1,1.3,83.3,9.0
323,2012,5.4,11.8,46.0,1.3,3.1,41.3,3.5,3.9,89.7,15.6
324,2012,1.9,3.8,49.3,0.7,1.7,40.6,0.9,1.2,77.3,5.4
116,2012,1.2,3.0,39.3,0.0,0.1,0.0,0.7,1.4,51.9,3.1
326,2012,0.6,1.6,39.1,0.4,0.8,45.5,0.9,1.0,92.9,2.6
670,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,2012,1.0,2.3,42.9,0.7,1.2,54.5,0.2,0.4,50.0,2.9
891,2012,1.7,4.0,42.5,0.0,0.0,0.0,1.2,1.6,72.7,4.6
892,2012,1.7,3.6,48.5,0.0,0.0,0.0,1.5,2.6,58.0,5.0
331,2012,1.1,2.3,45.5,0.0,0.1,0.0,1.6,2.4,65.2,3.7
672,2012,3.2,7.5,43.3,0.3,1.1,31.8,0.9,1.4,64.3,7.8
893,2012,1.4,3.9,37.1,0.0,0.0,0.0,0.3,0.3,100.0,3.2
328,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
895,2012,1.2,5.0,24.2,0.0,0.1,0.0,0.6,0.8,64.7,3.0
673,2012,1.0,7.9,12.7,0.5,3.8,13.3,1.5,2.1,70.6,4.0
896,2012,0.1,0.6,16.7,0.0,0.2,0.0,0.0,0.0,0.0,0.2
897,2012,1.1,4.7,24.7,0.0,0.2,0.0,1.3,2.4,55.3,3.6
898,2012,1.3,4.7,27.7,0.1,0.8,17.6,0.3,1.2,29.2,3.1
899,2012,4.5,14.2,32.0,0.2,1.2,20.0,2.4,2.9,81.0,11.7
900,2012,0.8,4.2,20.0,0.1,1.6,9.7,0.3,0.7,42.9,2.1
901,2012,0.3,1.7,17.6,0.0,0.3,0.0,0.8,1.0,80.0,1.4
677,2012,2.5,7.7,33.1,0.0,0.1,0.0,2.5,4.5,56.0,7.7
343,2012,1.8,5.6,32.7,0.0,0.0,0.0,1.1,1.8,58.8,4.7
679,2012,1.4,3.5,40.8,0.4,1.3,27.8,0.6,1.0,57.1,3.8
902,2012,4.0,9.0,45.0,0.1,0.8,11.8,3.4,4.8,70.5,11.6
347,2012,0.4,2.2,19.4,0.1,0.7,20.0,0.1,0.3,50.0,1.1
903,2012,5.7,11.7,48.3,0.8,1.9,39.5,2.5,3.1,81.0,14.6
904,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,2012,4.8,10.6,45.8,0.6,1.6,35.5,2.1,3.0,68.9,12.3
905,2012,1.3,4.8,27.2,1.1,3.7,29.6,0.3,0.3,83.3,4.0
352,2012,4.1,8.0,51.3,0.0,0.1,0.0,3.1,4.5,70.0,11.3
353,2012,3.6,7.5,48.3,2.2,4.2,51.5,0.7,0.9,78.6,10.1
354,2012,1.1,2.8,39.3,0.1,0.2,50.0,0.9,1.2,75.0,3.2
906,2012,1.5,4.2,35.7,1.4,4.0,36.7,0.1,0.1,100.0,4.5
682,2012,0.6,1.2,55.0,0.0,0.0,0.0,0.2,0.5,44.4,1.5
683,2012,0.9,2.8,31.9,0.0,0.1,0.0,0.6,1.3,45.5,2.4
685,2012,0.7,2.2,31.8,0.1,0.8,12.5,0.9,1.4,64.3,2.4
907,2012,3.3,7.0,46.8,1.4,3.5,39.1,1.2,1.4,85.7,9.2
908,2012,0.6,2.1,29.7,0.2,0.8,21.4,0.4,0.9,47.1,1.8
687,2012,0.1,0.4,25.0,0.0,0.0,0.0,0.5,0.7,71.4,0.7
361,2012,4.0,11.4,35.5,1.1,4.4,25.0,3.1,4.1,76.8,12.3
909,2012,1.3,2.4,55.0,0.0,0.1,0.0,0.5,0.7,66.7,3.1
364,2012,1.4,5.2,28.2,0.1,1.3,11.5,0.3,0.6,58.3,3.4
689,2012,1.9,4.5,42.2,0.6,1.4,37.9,0.7,1.2,54.2,5.0
910,2012,3.8,9.9,38.1,0.2,1.2,20.0,1.1,2.4,47.5,8.9
911,2012,2.8,7.3,37.4,1.3,4.1,31.7,1.1,1.4,75.9,7.9
912,2012,3.4,7.8,42.7,0.1,0.5,11.1,3.3,4.3,75.9,10.1
913,2012,1.1,2.8,38.7,0.0,0.0,0.0,0.4,0.4,100.0,2.5
369,2012,1.5,5.9,24.8,0.6,3.2,19.7,0.9,1.4,69.2,4.5
691,2012,1.6,5.0,31.0,0.0,0.1,0.0,0.8,1.1,72.7,3.9
692,2012,1.8,4.7,37.6,1.1,2.7,40.7,0.8,0.8,93.8,5.3
914,2012,1.4,4.3,32.9,0.4,1.6,22.2,0.4,0.7,58.3,3.6
374,2012,1.6,4.7,33.0,0.1,1.2,12.5,1.1,1.5,73.3,4.3
695,2012,1.5,4.4,33.7,1.4,3.6,39.7,0.8,1.0,84.2,5.2
694,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,2012,0.6,2.2,26.8,0.1,0.6,18.2,0.3,0.4,75.0,1.6
916,2012,1.9,4.4,43.8,0.1,0.1,100.0,0.4,0.9,43.8,4.3
376,2012,4.2,12.1,35.3,1.1,3.9,29.5,2.9,3.7,77.0,12.5
696,2012,3.1,8.3,36.7,0.0,0.3,0.0,3.2,3.9,80.3,9.3
917,2012,5.4,13.0,41.5,2.9,7.7,37.3,1.3,1.8,74.3,14.9
390,2012,4.7,12.2,38.1,0.7,2.5,26.0,2.8,4.4,63.6,12.8
918,2012,0.6,1.8,32.3,0.4,1.2,28.6,0.8,1.4,60.9,2.4
698,2012,3.0,6.7,44.0,2.1,5.0,43.4,0.6,0.7,78.6,8.6
697,2012,0.4,1.7,24.0,0.1,0.9,14.3,0.3,0.4,83.3,1.3
700,2012,1.3,3.2,40.6,0.0,0.0,0.0,0.8,1.3,65.4,3.5
919,2012,2.1,4.3,48.3,0.0,0.0,0.0,0.8,1.1,65.2,5.0
385,2012,3.8,8.4,44.6,0.9,3.0,29.5,1.9,2.2,82.2,10.3
386,2012,1.8,3.8,46.1,0.0,0.2,0.0,0.9,1.1,85.7,4.4
389,2012,2.9,5.2,55.3,0.0,0.0,0.0,2.2,2.6,83.0,7.9
388,2012,4.2,8.9,47.5,0.3,1.4,25.0,3.6,4.6,78.3,12.4
702,2012,1.6,3.4,45.6,0.6,1.8,34.3,0.2,0.5,40.0,3.9
401,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,2012,2.4,5.0,46.5,0.9,2.1,45.2,1.4,2.1,66.7,7.0
701,2012,2.8,7.4,37.8,1.4,3.8,36.0,2.0,2.4,85.1,8.9
920,2012,2.6,6.2,43.1,0.8,2.3,32.6,1.3,1.6,83.9,7.3
395,2012,1.6,5.2,29.5,0.9,3.2,29.2,0.6,0.8,73.3,4.6
921,2012,0.6,1.1,57.9,0.0,0.0,0.0,0.4,0.7,61.5,1.7
922,2012,0.6,1.4,46.7,0.1,0.3,33.3,0.2,0.2,100.0,1.5
703,2012,5.6,12.7,43.9,0.6,1.7,35.5,3.4,4.4,77.5,15.2
704,2012,1.4,3.5,40.5,0.0,0.0,0.0,0.8,1.5,55.6,3.7
923,2012,2.1,4.3,50.0,0.1,0.5,11.1,2.1,3.0,72.9,6.5
924,2012,5.0,9.7,52.3,0.0,0.0,0.0,3.3,4.8,68.0,13.4
925,2012,0.4,1.0,40.0,0.3,0.6,44.4,0.3,0.5,57.1,1.3
403,2012,2.9,8.1,36.4,1.3,3.2,39.6,2.6,3.4,76.5,9.7
926,2012,0.0,1.0,0.0,0.0,0.4,0.0,0.1,0.2,50.0,0.1
707,2012,2.5,5.9,42.5,0.2,0.9,25.0,1.9,3.2,61.4,7.2
407,2012,5.1,13.3,38.5,2.1,6.2,34.2,1.6,2.1,73.7,13.9
927,2012,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,100.0,0.4
409,2012,1.8,6.6,27.1,0.9,2.5,35.6,1.9,2.4,79.1,6.3
928,2012,2.4,7.6,32.1,0.8,3.3,25.0,1.4,2.4,56.8,7.1
411,2012,1.3,4.8,26.7,0.0,0.1,0.0,0.8,1.0,77.8,3.3
412,2012,6.1,14.3,42.2,0.3,1.2,22.7,6.2,7.9,78.2,18.6
413,2012,1.8,3.3,53.3,0.0,0.2,0.0,0.4,1.1,42.1,4.0
415,2012,2.5,8.1,31.0,0.8,2.4,32.6,1.4,2.6,53.2,7.2
929,2012,0.1,0.4,25.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2
367,2012,1.9,6.1,30.9,0.6,2.3,26.8,1.3,1.6,82.8,5.7
418,2012,1.0,3.4,29.0,0.4,1.2,31.8,1.3,2.2,60.0,3.7
930,2012,0.5,1.6,30.8,0.2,0.9,28.6,0.1,0.4,33.3,1.4
709,2012,0.8,2.6,29.8,0.3,1.2,23.8,0.6,1.0,61.1,2.4
931,2012,0.7,1.8,38.7,0.0,0.1,0.0,0.3,0.8,38.5,1.7
710,2012,0.5,0.8,60.0,0.0,0.0,0.0,0.2,0.7,25.0,1.2
424,2012,4.9,11.6,42.6,0.2,1.1,20.0,2.5,3.7,68.2,12.6
932,2012,0.4,1.3,31.6,0.0,0.1,0.0,0.2,0.4,50.0,1.0
933,2012,3.7,8.9,41.8,0.1,0.7,20.0,2.1,2.9,72.1,9.7
427,2012,4.3,10.7,40.4,0.0,0.2,0.0,2.3,3.4,67.2,10.9
459,2012,3.1,9.2,33.3,2.0,6.2,32.1,2.0,2.4,83.7,10.1
934,2012,1.0,4.7,21.4,0.6,3.3,18.6,1.0,1.1,90.0,3.6
935,2012,1.1,2.1,51.4,0.0,0.0,0.0,0.8,1.4,56.0,2.9
936,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,2012,6.2,12.3,50.2,0.3,1.2,23.8,2.7,3.2,84.2,15.3
938,2012,0.4,1.5,26.7,0.0,0.0,0.0,0.1,0.6,16.7,0.9
715,2012,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
939,2012,0.6,1.7,34.6,0.3,0.9,28.6,0.1,0.3,50.0,1.6
435,2012,1.3,3.4,38.9,0.4,1.1,33.3,0.1,0.2,66.7,3.1
716,2012,0.8,3.4,22.2,0.1,1.1,11.1,0.1,0.5,25.0,1.8
437,2012,5.0,10.2,49.2,0.0,0.0,0.0,3.8,4.6,82.9,13.8
940,2012,4.9,9.2,53.0,0.6,1.6,37.9,2.1,2.6,78.7,12.4
941,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,2012,2.3,7.1,32.8,1.1,4.2,26.3,2.1,3.1,69.1,7.9
943,2012,0.9,3.0,31.5,0.0,0.0,0.0,0.8,1.7,48.4,2.7
944,2012,2.5,8.3,29.8,0.9,4.0,22.1,1.9,2.6,75.0,7.8
945,2012,0.2,1.4,16.0,0.0,0.1,0.0,0.7,1.2,61.9,1.2
946,2012,2.3,5.3,42.7,0.0,0.0,0.0,1.3,1.7,76.7,5.8
947,2012,5.4,11.1,48.1,0.6,1.5,40.0,2.3,3.6,63.9,13.6
948,2012,3.6,10.2,35.7,1.1,2.9,37.5,2.8,3.5,79.6,11.1
949,2012,0.7,2.1,33.3,0.6,1.4,43.5,0.0,0.0,0.0,2.0
950,2012,0.4,2.3,19.0,0.0,0.6,0.0,1.2,1.7,71.0,2.1
951,2012,0.7,2.1,31.3,0.2,0.6,33.3,0.2,0.3,60.0,1.7
952,2012,0.3,1.7,16.1,0.2,0.8,21.4,0.2,0.3,50.0,0.9
953,2012,1.7,5.3,31.8,0.2,1.1,23.5,1.0,1.3,76.2,4.6
681,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2012,0.3,1.9,15.4,0.0,0.9,0.0,0.3,0.3,100.0,0.9
956,2012,0.6,2.3,28.1,0.2,1.6,13.6,0.5,0.7,70.0,2.0
450,2012,4.1,12.2,33.3,1.5,5.6,27.1,2.7,3.7,73.0,12.4
441,2012,2.6,8.5,30.7,1.1,4.4,25.3,0.6,0.6,90.9,6.9
717,2012,3.3,7.3,45.8,0.0,0.1,0.0,2.7,3.6,73.8,9.3
957,2012,0.4,1.4,28.6,0.4,1.2,33.3,0.0,0.0,0.0,1.2
958,2012,2.2,6.9,31.5,0.7,2.2,30.0,1.5,2.7,56.3,6.5
718,2012,4.3,10.8,39.5,1.9,5.1,37.4,2.2,2.6,83.0,12.6
451,2012,3.6,8.4,42.4,0.6,1.6,39.3,2.9,4.2,68.4,10.6
719,2012,1.2,2.6,44.4,0.4,0.8,46.2,0.8,1.3,63.6,3.5
446,2012,0.8,2.4,34.1,0.1,0.4,14.3,1.1,1.4,76.0,2.8
