player_id,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2010,2.3,5.8,40.0,0.0,0.0,0.0,1.5,2.7,56.3,6.2
2,2010,0.2,0.6,40.0,0.1,0.4,33.3,0.0,0.0,0.0,0.6
3,2010,1.6,5.0,31.3,0.6,2.2,24.4,0.5,0.6,83.3,4.2
4,2010,7.7,17.5,44.0,2.2,5.5,40.4,3.5,4.8,71.9,21.1
5,2010,4.2,8.8,48.1,0.8,2.8,28.0,1.4,2.3,61.9,10.7
6,2010,1.9,4.9,38.3,0.1,0.4,25.0,0.3,0.5,55.6,4.2
7,2010,4.0,12.6,31.3,1.2,3.3,36.4,1.4,1.9,75.7,10.5
8,2010,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
9,2010,2.0,5.4,37.1,0.1,0.6,9.1,1.3,1.9,70.6,5.4
10,2010,3.4,7.1,47.2,0.0,0.1,0.0,1.1,1.4,79.3,7.8
11,2010,1.1,3.1,34.0,0.0,0.1,0.0,0.8,1.9,40.0,2.9
12,2010,3.2,6.8,46.2,0.4,1.1,33.3,1.5,1.9,75.7,8.2
13,2010,1.1,2.4,45.5,0.0,0.0,0.0,0.9,2.0,44.4,3.1
14,2010,0.2,1.0,16.7,0.0,0.7,0.0,0.0,0.0,0.0,0.3
15,2010,0.9,2.8,33.3,0.4,1.4,27.8,0.2,0.4,60.0,2.5
16,2010,5.0,11.2,44.0,0.1,0.6,9.1,3.1,4.0,77.5,13.1
17,2010,2.4,6.0,40.0,0.1,0.8,12.5,1.9,2.4,81.3,6.8
18,2010,2.8,8.2,34.4,0.6,2.2,27.3,1.1,1.6,71.0,7.3
19,2010,3.2,6.7,48.1,0.0,0.0,0.0,2.2,3.1,72.6,8.7
20,2010,0.3,1.6,20.0,0.2,0.8,25.0,0.5,0.6,80.0,1.3
21,2010,0.2,1.9,12.0,0.0,0.4,0.0,0.5,0.5,100.0,0.9
22,2010,0.9,2.1,43.3,0.4,0.8,45.5,0.1,0.1,100.0,2.3
